0.09866845201883158	0.1048071432263784	0.1111263789735397	0.11762236226195413	0.12257990185029437	0.12784376355754706	0.13340064108133737	0.13895698197737918	0.1448031449439174	0.15092513332656562	0.15667852809288005	0.162729934065382	0.16906207700724757	0.17565748568541664	0.1824985247500981	0.1900171344121041	0.1976718926531447	0.20545052571529976	0.213340390449464	0.2226330634805648	0.23191911091968426	0.2411890218989186	0.2504330484119519	0.25964133830128694	0.2688040552630934	0.27791148535345644	0.2859596946898113	0.2938480743851228	0.3045031229421571	0.31490328598214923	0.3250455340144784	0.33506214041295806	0.34485469920535944	0.3560098620618338	0.36678027759575943	0.3771745372515059	0.3872018263217722	0.3968685108344471	0.40618700672247665	0.4151676200619451	0.42357401149205337	0.4317096172238768	0.4394770095696243	0.44699951720739706	0.45354412365647473	0.4599465059105157	0.4662051276428968	0.47188114292983196	0.47748053380471456	0.48299497778089323	0.48841713977229373	0.49581722540080486	0.5029497919163456	0.510455679839641	0.5180735568269178	0.5253421136978134	0.532739811291004	0.5398067931460988	0.5465546290090221	0.5529948369748537	0.5591388210021999	0.5649726102168932	0.5705272734537034	0.5758145107507351	0.5808456427225639	0.5856008857923265	0.5901572913136628	0.5945381478546397	0.5975156734228488	0.5999660909393103	0.6023470222133057	0.6046561618137315	0.6069940348395462	0.6092412898624402	0.6113987955030599	0.6134675678949124	0.6154487493297243	0.6168285881551931	0.618153222271334	0.6200193176203666	0.6220108360776805	0.6238924567349694	0.6256670997938566	0.6273377515323945	0.6300251940264067	0.6319804680311307	0.6340553374656982	0.6359067658938397	0.6376225785550911	0.6392079792664468	0.6406680379495513	0.6414450396956421	0.6421473722127217	0.6428209695698861	0.6433616614154007	0.64387994097962	0.644691905040645	0.6452107803518441	0.6457667243154687	0.6462752623008698	0.646624113949336	0.6469156428632471	0.6471506915892642	0.6463244909525605	0.6455150509622196	0.6445465695154977	0.6435961214706445	0.6426607164022611	0.6419872895988553	0.6411734360137915	0.6400340123333038	0.6389006794403238	0.637771926651944	0.6366462830360318	0.6348624320121726	0.6330406137226827	0.6312348232765814	0.6293985260189062	0.6275361960569529	0.6247060690813783	0.6220817400434251	0.6195192919479473	0.617018352692491	0.614577147632441	0.6121936924877649	0.6098658249183437	0.6075912336016536	0.6054381613866705	0.6033168775833775	0.6013421116336998	0.5994051728705475	0.5975204424383603	0.5956836886205694	0.5938907722531627	0.5921376564014584	0.5902969330158487	0.5884919189328961	0.586719009296348	0.5849747046296663	0.583558767128072	0.5821339413851292	0.5807900170494684	0.5794391444797818	0.5780792206970706	0.576708262482335	0.5753244041916324	0.5751381071059201	0.5748274614824476	0.5743300440216844	0.5740761963851082	0.5737062342605205	0.5732119594692304	0.572606607639556	0.5718931467352689	0.5710745016177085	0.5701535521514552	0.5691331319710383	0.568016027810277	0.5669552535891458	0.5657055861347206	0.5643192168697018	0.5628070695041605	0.561213739493267	0.5595606660148724	0.5307137851172757	0.5296372476108653	0.530647425961409	0.5314557594318634	0.5327674497472578	0.5338560184518983	0.5342095851875754	0.5343692676930207	0.5343407453925842	0.5335029254349282	0.5311239144113689	0.5287522507299978	0.526382052632443	0.5240078002531463	0.5216958887726607	0.5208284929498043	0.5202549986964439	0.5195923675012842	0.5188349545028035	0.5179778133141989	0.5170166647187499	0.5168761043015688	0.5165649574678942	0.5157042435385661	0.5146957786642573	0.5139052910183012	0.5129673747414518	0.5118820115433937	0.5104711111194546	0.5089539696537619	0.5073377357781027	0.5056235798587412	0.5038127663379587	0.5014982430060193	0.4991132510513203	0.4967039370179941	0.49421951283846854	0.48184366863611117	0.4696418730838288	0.45708512671801094	0.4422844448763643	0.4273524097473613	0.41259780294538856	0.39804311185766034	0.3837079133407426	0.3696083957145329	0.3557591531284305	0.3421717885377949	0.3292359286311691	0.3162561276647857	0.303565501902646	0.2911667097724719	0.2790608529968763	0.26724766350912466	0.2557256799420374	0.244445208427132	0.23386273000704252	0.22355544173215963	0.2136493916202676	0.2040054875397816	0.19548586700315404	0.1875071567591071	0.18007288576905636	0.17260483504516927	0.16511681092584435	0.1576217349905162	0.15027688888891866	0.1427282045394693	0.1350750864005791	0.12739551995805867	0.1197040478912295	0.1120145495230072	0.10434024246718489	0.09641450774192134	0.0885410686197027	0.08073023153156438	0.07299172727281798	0.06612336494661661	0.05674209405900688	0.047106317395801914	0.037662899812583944	0.028327430082343733	0.019193144938630304	0.01026547694106731	0.0015759316432646863	-0.006903287081967272	-0.015169152414951505	-0.023219284839070823	-0.03102868062279327	-0.038647943759799144	-0.04751462792316304	-0.056135359474204345	-0.06450942823243075	-0.07263690396200838	-0.08051858718355136	-0.08881161947712282	-0.09478752720620943	-0.10061949800396891	-0.10638772799807623	-0.1120185421599532	-0.11751341211032143	-0.12344754001631528	-0.12928000378433996	-0.136193832293496	-0.1428926284727793	-0.14935283621285828	-0.1555809197756749	-0.16123721982720793	-0.1659553384916627	-0.17055533372770582	-0.17427150768645627	-0.17787515158158163	-0.17952305087026132	-0.18110566678190199	-0.1826277472198197	-0.1840938845657498	-0.1855084873862573	-0.18687575365228806	-0.18816626280581938	-0.18941816516496898	-0.1906349011316632	-0.1918929851044211	-0.19312942169822309	-0.1943364505356108	-0.19553155121387783	-0.197282324726871	-0.19799665190965643	-0.19880862696601023	-0.1996561360253159	-0.20060081314093256	-0.20065103482617266	-0.20094284662808673	-0.20152787086501261	-0.20230140440597005	-0.20240005533215524	-0.2009861503440659	-0.20008957912179695	-0.199518957005048	-0.19926949119260695	-0.19917205439690625	-0.19922719700115088	-0.19940495300538957	-0.19969205750367439	-0.2000755319912561	-0.2005426976590355	-0.20108118869538605	-0.20058832040327307	-0.20021843064999809	-0.19995884506050726	-0.1993766409263714	-0.20207327573469214	-0.20472795283188466	-0.20733082362468072	-0.2098726529338172	-0.21192791658437374	-0.21369031993838955	-0.21561186734316706	-0.21739378246954244	-0.21945899944335862	-0.22135284593433627	-0.22504778640484094	-0.2283959982576411	-0.2314466216344971	-0.23430653548356187	-0.23676068134127268	-0.23895037959311316	-0.24099421494259626	-0.24228210268039937	-0.24378748687696666	-0.24502106952401168	-0.2459930775090254	-0.2467134950986407	-0.24719206363401802	-0.2474059960944322	-0.24677732953904594	-0.24491576433824974	-0.2420260102613919	-0.23946632893239833	-0.23694357628210724	-0.23408794498750238	-0.23127886486010568	-0.22852945772309236	-0.22662470285447148	-0.22475605358562495	-0.22291316998216096	-0.22108667294163561	-0.2192680729998492	-0.21776524429588662	-0.2165014055906733	-0.2151935212971146	-0.2138813065234909	-0.21214378292322214	-0.2120184065934766	-0.21176547676439927	-0.21109351182328503	-0.2102883092480017	-0.20935071055329704	-0.20902533637037662	-0.20883825978267936	-0.20842691729013635	-0.2078000640367419	-0.206966237336836	-0.20593376506263558	-0.20471077325336448	-0.2033051929956812	-0.20163119850288083	-0.1993039757394552	-0.19687630789364827	-0.19438401802174562	-0.19178712088168573	-0.1890897954633546	-0.1868586115633826	-0.18529272142701442	-0.18363620512690348	-0.1817481603490743	-0.18134282314180386	-0.18078852275485519	-0.1800918188657164	-0.17901039973868363	-0.17783164753658434	-0.1765706920256246	-0.17435463852275995	-0.17209194663143665	-0.17007281334828137	-0.1680101893205535	-0.16590651959132244	-0.16376403047366403	-0.16158474632143424	-0.15638801624194887	-0.1512546677906165	-0.14618477095884364	-0.13999816582537664	-0.13405917923144575	-0.1283534426323175	-0.12210833207478375	-0.08550029460963404	-0.049727676683869286	-0.016972292046747828	0.014940359733281994	0.04594884740914051	0.07591219607760434	0.10457874505760992	0.13228393150415252	0.15933195768242558	0.18569298796220446	0.2110712739966177	0.23551742771612716	0.2590279952417492	0.28159282868701346	0.3032383599297613	0.32399420155793135	0.34389233447988127	0.3629663916158841	0.381395373006673	0.39902093782617937	0.4159941894927976	0.43223253628622565	0.44777755671072245	0.4623524992259958	0.4763413254319978	0.48977789242579167	0.502694129447318	0.5149482131606633	0.52681032709679	0.5380091517074658	0.5488343472647154	0.5593050747067004	0.5694390839336257	0.5792527872699677	0.5887613358939511	0.5978028535401607	0.6066003432861561	0.6152284430472137	0.6236276684044243	0.631947283949754	0.6400441178640363	0.6479234268365128	0.6555902041952543	0.6631401882953526	0.6704780465416209	0.6783433761974905	0.6859484495176912	0.6933846697917879	0.7005538366594096	0.7076231941582035	0.7144467026159981	0.7210330242948122	0.7274023371858197	0.7335634456919672	0.7395236911453666	0.7453267684572618	0.7509274984503271	0.7563353078980019	0.7615589730003327	0.7666066937105198	0.7714861578138976	0.7762045959333876	0.780768828559239	0.7851779676535158	0.7894450852543284	0.7935761083685361	0.7975766657837751	0.8014521103894268	0.8047106104054443	0.8079196110910866	0.8110784579192079	0.8141865461136415	0.817243330817829	0.8202483345044963	0.8232011520357893	0.8261014537400896	0.8287404020194772	0.8313357951671335	0.8338875936782444	0.8363957842122722	0.8388603817669096	0.841275462121641	0.8436476733860523	0.845977103362302	0.8482638659648039	0.8505081011478546	0.8527099744951913	0.8548696765411072	0.8569592009084708	0.8590093480913042	0.8610058102386532	0.8629640801691215	0.8648881300758059	0.8667734921273778	0.8686203822479392	0.8704290443882736	0.8721997475841989	0.8739327832169828	0.8756284624657542	0.8772871139405424	0.8789090814837303	0.8804947221272954	0.8820444041931528	0.8835319363913505	0.8849879991543281	0.8864086153688919	0.8877983087902527	0.8891570816490333	0.8905018626022165	0.8918126774352166	0.893113060073506	0.8943693122665424	0.8955832148278045	0.8963051394048687	0.897020243547162	0.8979581533392162	0.8988691847445964	0.8997535162290912	0.9006113637266445	0.901623147472121	0.90258763026954	0.9035116500640493	0.9043915242671129	0.9052291491442878	0.9060263231473039	0.90678475017083	0.907528249997784	0.9082294783505437	0.9089019540931575	0.9095360505165797	0.9100614075076916	0.9425836346011143	0.9420977097736121	0.9416122127180784	0.9411272345963999	0.9406428526239072	0.9401591286985218	0.9396450780259844	0.9391407664670736	0.9386453259353268	0.9380558174557764	0.9374749106654613	0.9369018912977168	0.9363238820566449	0.9357552770773321	0.935048621583531	0.9344293373469258	0.933768297718794	0.9331211745222248	0.9324869132579183	0.9321247348777782	0.9316337274759946	0.9312963315075273	0.9309537535948177	0.9306052787308885	0.9302502512656448	0.9298880708041477	0.9294386547819133	0.928987858522975	0.9285346267229682	0.928077994791387	0.9276380694010218	0.9271372044083641	0.9266429427843597	0.9261278211992453	0.9256169608403508	0.9251090685618144	0.9246001821721436	0.9240936565475502	0.924033398163076	0.9239396288000372	0.9237629581669702	0.9235664937046341	0.9232289653457956	0.9228808840668826	0.9225217693593474	0.9221512003654364	0.9217688108083965	0.9213742843810512	0.920971120507703	0.9205545059573164	0.9201242790117854	0.9196382635592004	0.9191383527873792	0.9186273252359332	0.9180980723929675	0.9175574376093321	0.9170066179797401	0.9164793765441885	0.9159450799022977	0.9153879376949036	0.9148240853224744	0.9143152926005308	0.9137919853030659	0.9132447985941464	0.9126824122192932	0.9121047646002417	0.911511843843754	0.9109777076057973	0.9104256054545484	0.9098558786321934	0.903382616898554	0.8970145468092774	0.8905855681237442	0.8841290321761301	0.8776739333472823	0.8712484456184906	0.8649119532633647	0.8586579389492011	0.852477242591689	0.8464688118434779	0.8406082779989845	0.8345717596702018	0.8287182426073676	0.8232586014695763	0.8187733720996089	0.8144644474097431	0.8103366515819883	0.8068703961947861	0.8035841921375526	0.8010920208644003	0.7984994725401717	0.7960431230765146	0.793720184832907	0.7920445892069016	0.790447605206348	0.7889267551872454	0.7879980311288466	0.7871232861362367	0.7863077405704769	0.7857958757451295	0.7853066086815907	0.7848360991776026	0.7843804604166598	0.7839956680553727	0.7835421992832053	0.7830991275837516	0.7826618767626422	0.7819694551527714	0.7818429344542007	0.7817069197457369	0.7814959650595908	0.7812712923685133	0.7810271817698645	0.7807581998005425	0.7804591906348601	0.780125267853605	0.7797518068241859	0.7793344377131195	0.7788690391375142	0.7783517324509118	0.7777788766502032	0.7771557408620514	0.7764654107981002	0.7758749814995166	0.7751916112282906	0.7744144591387994	0.7735427955836389	0.7725761804872008	0.7715139867108899	0.7703558342552438	0.7695506587465861	0.7686208247522538	0.7679169398215264	0.7671803452115322	0.7663106629248579	0.7651985364241105	0.76385904518009	0.7623753672575623	0.7607861000748933	0.7590930090884703	0.7573174250752934	0.7554403108536724	0.7534639556215492	0.7513907604720982	0.7492232334526009	0.7469639846099582	0.7446157210158052	0.7422662585178952	0.7397780349277775	0.737953008360486	0.7359150535366528	0.7337277314832514	0.7318954267253862	0.730330093665997	0.7285770503794906	0.7266704548629193	0.726172256792468	0.7250854697129823	0.7234718115740305	0.7216580829134244	0.7203455481419079	0.7188093858024364	0.7170399012732029	0.7158552884088226	0.7142034743517892	0.7124555077554048	0.7105982616586644	0.7086381002361899	0.7065813121279152	0.7043757429598952	0.7020993205416017	0.6996992576857053	0.697244279935327	0.6947394141110323	0.6921897718557173	0.6896005472173969	0.6869770116793902	0.6843245066060544	0.6818052888533062	0.6792593455446131	0.6766923492657045	0.674109991537756	0.6715179624580218	0.6689219291810574	0.6665538870664335	0.6641765475115795	0.6617295105782182	0.6588123822968598	0.6559162046218057	0.6530456861614459	0.6499847825585012	0.6469805102765595	0.6440368576322869	0.641520288517977	0.6390755204159797	0.6367339384628953	0.6344659255854238	0.6322735049876034	0.6301586120436088	0.6281230698756349	0.6261685694516969	0.6243132339184172	0.6225394546927066	0.6207763310074192	0.619109483382142	0.6163034843392635	0.6136663529592498	0.6112331346434995	0.6084849754977124	0.6059677762487206	0.6036751569670534	0.6016005740671175	0.600610880648617	0.6004667092846503	0.6002346184559129	0.6001052595186395	0.6000478209979018	0.5995921117518889	0.5992580190652291	0.5995664805962849	0.5994653122630966	0.5995200264261347	0.5997214259034557	0.5998844793972693	0.6002146503793314	0.6007009628745883	0.6013330478023323	0.6024732390185387	0.604450301738431	0.6064734838360035	0.608539688565128	0.6106460449115628	0.6127898799835821	0.614968693413362	0.6171801337225826	0.6194219766037719	0.621247966681453	0.6231898434952333	0.6252520610644683	0.6274258477643226	0.6297026832076564	0.6320507586751087	0.6344890474964461	0.6370094919103735	0.6396043013669083	0.6414457163296776	0.6434723359854426	0.6456345899652017	0.6479188891714193	0.6507319702776444	0.6536307461384427	0.65660571913301	0.659647640431923	0.6628555272085391	0.6661014299274781	0.6687007894440233	0.6713671238671307	0.673995748728924	0.6766814074924405	0.679487218724943	0.6822645549836186	0.6850328762415998	0.6877910693882332	0.6905378233237348	0.6932716591672287	0.6959909586118311	0.6986939904466108	0.7010657639874079	0.70295467029658	0.7048521143162639	0.7067562487720537	0.7086651456231883	0.7104446245700895	0.7122507299645645	0.714078618898872	0.715923669084187	0.7177814722745083	0.7196478282287672	0.7215187391190142	0.7222547377098514	0.7230859977573278	0.7240022005361532	0.7249673647034995	0.7260072825219764	0.727134144021501	0.7283031284742619	0.7285864218849365	0.7291710473502091	0.7298218343641826	0.7305299979198041	0.7325500570179356	0.7344770442194718	0.7363144689346526	0.7380680038233273	0.7395991349497045	0.7410382332809836	0.7423988746591755	0.744053134697714	0.7456011641720548	0.7470482686517769	0.7483994108247962	0.749712772582796	0.7509266394931338	0.7520462033452204	0.752864946522671	0.753595553363153	0.7542439704347272	0.7548157090767521	0.755027545061272	0.7553746055292048	0.7556680570409486	0.7559115527934839	0.7561084420033566	0.7562617909548608	0.756374402640866	0.7565994903881257	0.7571129977584272	0.7575651243182798	0.7579604761166011	0.7583032219681664	0.758597127377788	0.7588455859541481	0.7590516485556805	0.7592128630717946	0.7593237755821896	0.759309697721244	0.7592909868391388	0.7592671072682343	0.7597360034694648	0.7597167709649589	0.7596591055108561	0.7595878806278604	0.7594719985600481	0.7593467354461833	0.7590627166799004	0.7594418572176261	0.7596557455140199	0.7598334821017471	0.7599727383003826	0.7601884269626308	0.7597435278351123	0.7591324999160282	0.7585040231456998	0.7578571817467689	0.7568576856816832	0.7558428888385365	0.7548125305308233	0.7537664522165712	0.7526605922115952	0.7523524526317313	0.7519616616808588	0.7514974537963331	0.7509614645279212	0.7503554628985103	0.7496813352309113	0.7489410705590147	0.7481367474076361	0.7472705217503012	0.7460949617175656	0.7448691197081467	0.7435950511094102	0.7422748826149193	0.7409108012129135	0.7395050437209657	0.7383123195318015	0.7372296990281381	0.7359989882627047	0.7347078601022894	0.43489728904140706	0.44382481928597356	0.4518808693380903	0.459563750961496	0.4668902522556903	0.4735225773567575	0.47984119925766533	0.48586021455038525	0.4915931993162298	0.4970532026089021	0.501826697708398	0.5063765406418914	0.5107141178135414	0.5148501670500005	0.518794808248707	0.5234123897786224	0.5278316659716505	0.5320606791119347	0.5361070534959073	0.5399780146482543	0.5436804082129395	0.5467654650317287	0.5497507590892886	0.5526243188263554	0.5554494456438271	0.5583549816575656	0.5603827473898796	0.5623950074632268	0.5643832356642386	0.5663397669944875	0.5682577375717119	0.5708361009463337	0.5729112960353938	0.5748632476151587	0.5764174749778798	0.5778496481514234	0.5772573220314173	0.576612288223895	0.5759171317001591	0.5751744131417733	0.5764320162942806	0.5775272841484069	0.578468408570443	0.5792813837941473	0.5799544061990645	0.5804947615582944	0.5813260653995275	0.5820158441385043	0.5862176694705963	0.5900169820094655	0.5936513361957676	0.5969151485190436	0.5998314681187404	0.6024219250611029	0.6047068180633434	0.6063752006289462	0.6077214085903807	0.6088077264512041	0.6096514572229321	0.6102688206824947	0.6106750321311142	0.6108843747658466	0.6109102660799102	0.612187213176743	0.6132118026426723	0.6141809272419005	0.6155092614843516	0.6166130010815778	0.6175073457483233	0.6182065289624381	0.6191402742359415	0.6198631188456182	0.620391078307156	0.6207390503638632	0.6209209009318469	0.6209495419161393	0.6208370017267072	0.6206477712185607	0.6203297022921371	0.6198926224842167	0.6193457257932146	0.6186319476362214	0.6178233200353195	0.6166541948517815	0.6153902089723596	0.6140401975514762	0.6126124330765652	0.6111146600988303	0.6095541267986203	0.6079376137729577	0.6061202000308288	0.6042644227367757	0.602768594685217	0.6012225968114118	0.5996318182429196	0.5980102257769845	0.5963419797225036	0.5946323666427356	0.5928863328750528	0.5910171666087445	0.5891342764609924	0.5872408746182003
